Ohio,2002,17,62188,94441
Ohio,2002,18,125546,0
Ohio,2004,1,173430,116235
Ohio,2004,2,227102,89598
Ohio,2004,3,197290,119448
Ohio,2004,4,167807,118538
Ohio,2004,5,196649,96656
Ohio,2004,6,0,223844
Ohio,2004,7,186534,100617
Ohio,2004,8,201675,90574
Ohio,2004,9,95983,205149
Ohio,2004,10,96463,172406
Ohio,2004,11,0,222371
Ohio,2004,12,198912,122109
Ohio,2004,13,97090,201004
Ohio,2004,14,201652,119714
Ohio,2004,15,166520,110915
Ohio,2004,16,202544,101817
Ohio,2004,17,62871,212800
Ohio,2004,18,177600,90820
Ohio,2006,1,105680,96584
Ohio,2006,2,120112,117595
Ohio,2006,3,127978,90650
Ohio,2006,4,129958,86678
Ohio,2006,5,129813,98544
Ohio,2006,6,82848,135628
Ohio,2006,7,137899,89579
Ohio,2006,8,136863,77640
Ohio,2006,9,55119,153880
Ohio,2006,10,69996,138393
Ohio,2006,11,29125,146799
Ohio,2006,12,145943,108746
Ohio,2006,13,85922,135639
Ohio,2006,14,144069,97753
Ohio,2006,15,110714,109659
Ohio,2006,16,137167,97955
Ohio,2006,17,41925,170369
Ohio,2006,18,79259,129646
Ohio,2008,1,140683,155455
Ohio,2008,2,148671,124213
Ohio,2008,3,200204,115976
Ohio,2008,4,186154,99499
Ohio,2008,5,188905,105840
Ohio,2008,6,92968,176330
Ohio,2008,7,174915,125547
Ohio,2008,8,202063,95510
Ohio,2008,9,76512,222054
Ohio,2008,10,107918,157268
Ohio,2008,11,36708,212667
Ohio,2008,12,197447,152234
Ohio,2008,13,105050,192593
Ohio,2008,14,188488,125214
Ohio,2008,15,137272,139584
Ohio,2008,16,136293,169044
Ohio,2008,17,61216,218896
Ohio,2008,18,110031,164187
Ohio,2010,1,103770,92672
Ohio,2010,2,139027,82431
Ohio,2010,3,152629,71455
Ohio,2010,4,146029,50533
Ohio,2010,5,140703,54919
Ohio,2010,6,103170,92823
Ohio,2010,7,135721,70400
Ohio,2010,8,142731,65883
Ohio,2010,9,83423,121819
Ohio,2010,10,83809,101343
Ohio,2010,11,28754,139693
Ohio,2010,12,150163,110307
Ohio,2010,13,94367,118806
Ohio,2010,14,149878,72604
Ohio,2010,15,119471,91077
Ohio,2010,16,114652,90833
Ohio,2010,17,57352,102758
Ohio,2010,18,107426,80756
Ohio,2012,1,201907,131490
Ohio,2012,2,194299,137082
Ohio,2012,3,77903,201921
Ohio,2012,4,182643,114214
Ohio,2012,5,201514,137806
Ohio,2012,6,164536,144444
Ohio,2012,7,178104,137708
Ohio,2012,8,246380,0
Ohio,2012,9,68666,217775
Ohio,2012,10,208201,131097
Ohio,2012,11,0,258378
Ohio,2012,12,233874,134614
Ohio,2012,13,88120,235492
Ohio,2012,14,183660,131638
Ohio,2012,15,205277,128188
Ohio,2012,16,185167,170604
Ohio,2014,1,124779,72604
Ohio,2014,2,132658,68453
Ohio,2014,3,51475,91769
Ohio,2014,4,125907,60165
Ohio,2014,5,134449,58507
Ohio,2014,6,111026,73561
Ohio,2014,7,143959,0
Ohio,2014,8,126539,51534
Ohio,2014,9,51704,108870
Ohio,2014,10,130752,63249
Ohio,2014,11,35461,137105
Ohio,2014,12,150573,61360
Ohio,2014,13,55233,120230
Ohio,2014,14,135736,70856
Ohio,2014,15,128496,66125
Ohio,2014,16,132176,75199
Oklahoma,2000,1,138528,58493
Oklahoma,2000,2,81672,107273
Oklahoma,2000,3,137826,0
Oklahoma,2000,4,114000,54808
Oklahoma,2000,5,134159,53275
Oklahoma,2000,6,95635,63106
Oklahoma,2002,1,119566,90649
Oklahoma,2002,2,51234,146748
Oklahoma,2002,3,148206,0
Oklahoma,2002,4,106452,91322
Oklahoma,2002,5,121374,63208
Oklahoma,2004,1,187145,116731
Oklahoma,2004,2,92963,179579
Oklahoma,2004,3,215510,0
Oklahoma,2004,4,198985,0
Oklahoma,2004,5,180430,92719
Oklahoma,2006,1,116920,56724
Oklahoma,2006,2,45861,122347
Oklahoma,2006,3,128042,61749
Oklahoma,2006,4,118266,64775
Oklahoma,2006,5,108936,67293
Oklahoma,2008,1,193404,98890
Oklahoma,2008,2,72815,173757
Oklahoma,2008,3,184306,62297
Oklahoma,2008,4,180080,79674
Oklahoma,2008,5,171925,88996
Oklahoma,2010,1,151173,0
Oklahoma,2010,2,83226,108203
Oklahoma,2010,3,161927,45689
Oklahoma,2010,4,Unopposed,0
Oklahoma,2010,5,123236,68074
Oklahoma,2012,1,181084,91421
Oklahoma,2012,2,143701,96081
Oklahoma,2012,3,201744,53472
Oklahoma,2012,4,176740,71846
Oklahoma,2012,5,153603,97504
Oklahoma,2014,1,Unopposed,0
Oklahoma,2014,2,110925,38964
Oklahoma,2014,3,133335,36270
Oklahoma,2014,4,117721,40998
Oklahoma,2014,5,95632,57790
Oregon,2000,1,115303,176902
Oregon,2000,2,220086,78101
Oregon,2000,3,64128,181049
Oregon,2000,4,88950,197998
Oregon,2000,5,118631,156315
Oregon,2002,1,80917,149215
Oregon,2002,2,181295,64991
Oregon,2002,3,62821,156851
Oregon,2002,4,90523,168150
Oregon,2002,5,113441,137713
Oregon,2004,1,135164,203771
Oregon,2004,2,248461,88914
Oregon,2004,3,82045,245559
Oregon,2004,4,140882,228611
Oregon,2004,5,154993,184833
Oregon,2006,1,90904,169409
Oregon,2006,2,181529,82484
Oregon,2006,3,59529,186380
Oregon,2006,4,109105,180607
Oregon,2006,5,116424,146973
Oregon,2008,1,0,237567
Oregon,2008,2,236560,87649
Oregon,2008,3,71063,254235
Oregon,2008,4,0,275143
Oregon,2008,5,128297,181577
Oregon,2010,1,122858,160357
Oregon,2010,2,206245,72173
Oregon,2010,3,67714,193104
Oregon,2010,4,129877,162416
Oregon,2010,5,130313,145319
Oregon,2012,1,109699,197845
Oregon,2012,2,228043,96741
Oregon,2012,3,70325,264979
Oregon,2012,4,140549,212866
Oregon,2012,5,139223,177229
Oregon,2014,1,96245,160038
Oregon,2014,2,202374,73785
Oregon,2014,3,57424,211748
Oregon,2014,4,116534,181624
Oregon,2014,5,110332,150944
Pennsylvania,2000,1,19920,149621
Pennsylvania,2000,2,0,180021
Pennsylvania,2000,3,59343,130528
Pennsylvania,2000,4,145390,100995
Pennsylvania,2000,5,147570,0
Pennsylvania,2000,6,71227,140084
Pennsylvania,2000,7,172569,93687
Pennsylvania,2000,8,154090,100617
Pennsylvania,2000,9,184401,0
Pennsylvania,2000,10,124830,112580
Pennsylvania,2000,11,66699,131948
Pennsylvania,2000,12,56575,145538
Pennsylvania,2000,13,126501,146026
Pennsylvania,2000,14,0,147533
Pennsylvania,2000,15,118307,103864
Pennsylvania,2000,16,162403,80177
Pennsylvania,2000,17,166236,66190
Pennsylvania,2000,18,68798,156131
Pennsylvania,2000,19,168722,61538
Pennsylvania,2000,20,80312,145131
Pennsylvania,2000,21,135164,87018
Pennsylvania,2002,1,17444,121076
Pennsylvania,2002,2,20988,150623
Pennsylvania,2002,3,116763,0
Pennsylvania,2002,4,130534,71674
Pennsylvania,2002,5,124942,0
Pennsylvania,2002,6,103648,98128
Pennsylvania,2002,7,146296,75055
Pennsylvania,2002,8,127475,76178
Pennsylvania,2002,9,124184,50558
Pennsylvania,2002,10,152017,0
Pennsylvania,2002,11,71543,93758
Pennsylvania,2002,12,44818,124201
Pennsylvania,2002,13,100295,107945
Pennsylvania,2002,14,0,123323
Pennsylvania,2002,15,98493,73212
Pennsylvania,2002,16,119046,0
Pennsylvania,2002,17,97802,103483
Pennsylvania,2002,18,119885,79451
Pennsylvania,2002,19,143097,0
Pennsylvania,2004,1,33266,214462
Pennsylvania,2004,2,34411,253226
Pennsylvania,2004,3,166580,110684
Pennsylvania,2004,4,204329,116303
Pennsylvania,2004,5,192852,0
Pennsylvania,2004,6,160348,153977
Pennsylvania,2004,7,196556,134932
Pennsylvania,2004,8,183229,143427
Pennsylvania,2004,9,184320,80787
Pennsylvania,2004,10,191967,0
Pennsylvania,2004,11,0,171147
Pennsylvania,2004,12,0,204504
Pennsylvania,2004,13,127205,171763
Pennsylvania,2004,14,0,220139
Pennsylvania,2004,15,170634,114646
Pennsylvania,2004,16,183620,98410
Pennsylvania,2004,17,113592,172412
Pennsylvania,2004,18,197894,117420
Pennsylvania,2004,19,224274,0
Pennsylvania,2006,1,0,137987
Pennsylvania,2006,2,17291,165867
Pennsylvania,2006,3,108525,85110
Pennsylvania,2006,4,122049,131847
Pennsylvania,2006,5,115126,76456
Pennsylvania,2006,6,121047,117892
Pennsylvania,2006,7,114426,147898
Pennsylvania,2006,8,124138,125656
Pennsylvania,2006,9,121069,79610
Pennsylvania,2006,10,97862,110115
Pennsylvania,2006,11,51033,134340
Pennsylvania,2006,12,79612,123472
Pennsylvania,2006,13,75492,147368
Pennsylvania,2006,14,0,161075
Pennsylvania,2006,15,106153,86186
Pennsylvania,2006,16,115741,80915
Pennsylvania,2006,17,75455,137253
Pennsylvania,2006,18,144632,105419
Pennsylvania,2006,19,142512,74625
Pennsylvania,2008,1,24714,242799
Pennsylvania,2008,2,34466,276870
Pennsylvania,2008,3,139757,146846
Pennsylvania,2008,4,147411,186536
Pennsylvania,2008,5,155513,112509
Pennsylvania,2008,6,179423,164952
Pennsylvania,2008,7,142362,209955
Pennsylvania,2008,8,145103,197869
Pennsylvania,2008,9,174951,98735
Pennsylvania,2008,10,124681,160837
Pennsylvania,2008,11,137151,146379
Pennsylvania,2008,12,113120,155268
Pennsylvania,2008,13,108271,196868
Pennsylvania,2008,14,0,242326
Pennsylvania,2008,15,181433,128333
Pennsylvania,2008,16,170329,120193
Pennsylvania,2008,17,109909,192699
Pennsylvania,2008,18,213349,119661
Pennsylvania,2008,19,218862,109533
Pennsylvania,2010,1,0,149944
Pennsylvania,2010,2,21907,182800
Pennsylvania,2010,3,111909,88924
Pennsylvania,2010,4,116958,120827
Pennsylvania,2010,5,127427,52375
Pennsylvania,2010,6,133770,100493
Pennsylvania,2010,7,137825,110314
Pennsylvania,2010,8,130759,113547
Pennsylvania,2010,9,141904,52322
Pennsylvania,2010,10,110599,89846
Pennsylvania,2010,11,102179,84618
Pennsylvania,2010,12,91170,94056
Pennsylvania,2010,13,91987,118710
Pennsylvania,2010,14,49997,122073
Pennsylvania,2010,15,109534,79766
Pennsylvania,2010,16,134113,70994
Pennsylvania,2010,17,95000,118486
Pennsylvania,2010,18,161888,78558
Pennsylvania,2010,19,165219,53549
Pennsylvania,2012,1,41708,235394
Pennsylvania,2012,2,33381,318176
Pennsylvania,2012,3,165826,123933
Pennsylvania,2012,4,181603,104643
Pennsylvania,2012,5,177740,104725
Pennsylvania,2012,6,191725,143803
Pennsylvania,2012,7,209942,143509
Pennsylvania,2012,8,199379,152859
Pennsylvania,2012,9,169177,105128
Pennsylvania,2012,10,179563,94227
Pennsylvania,2012,11,166967,118231
Pennsylvania,2012,12,175352,163589
Pennsylvania,2012,13,93918,209901
Pennsylvania,2012,14,75702,251932
Pennsylvania,2012,15,168960,128764
Pennsylvania,2012,16,156192,111185
Pennsylvania,2012,17,106208,161393
Pennsylvania,2012,18,216727,122146
Pennsylvania,2014,1,27193,131248
Pennsylvania,2014,2,25397,181141
Pennsylvania,2014,3,113859,73931
Pennsylvania,2014,4,147090,50250
Pennsylvania,2014,5,115018,65839
Pennsylvania,2014,6,119643,92901
Pennsylvania,2014,7,145869,89256
Pennsylvania,2014,8,137731,84767
Pennsylvania,2014,9,110094,63223
Pennsylvania,2014,10,112851,44737
Pennsylvania,2014,11,122464,62228
Pennsylvania,2014,12,127993,87928
Pennsylvania,2014,13,60549,123601
Pennsylvania,2014,14,0,148351
Pennsylvania,2014,15,128285,0
Pennsylvania,2014,16,101722,74513
Pennsylvania,2014,17,71371,93680
Pennsylvania,2014,18,166076,0
Rhode Island,2000,1,61522,123442
Rhode Island,2000,2,27932,123805
Rhode Island,2002,1,59370,95286
Rhode Island,2002,2,37767,129390
Rhode Island,2004,1,69819,124923
Rhode Island,2004,2,43139,154392
Rhode Island,2006,1,41856,124676
Rhode Island,2006,2,0,140352
Rhode Island,2008,1,51340,145254
Rhode Island,2008,2,67433,158416
Rhode Island,2010,1,71542,81269
Rhode Island,2010,2,55409,104442
Rhode Island,2012,1,83737,108612
Rhode Island,2012,2,78189,124067
Rhode Island,2014,1,58877,87060
Rhode Island,2014,2,63844,105716
South Carolina,2000,1,139597,82622
South Carolina,2000,2,154338,110672
South Carolina,2000,3,150176,67174
South Carolina,2000,4,150436,0
South Carolina,2000,5,85247,126877
South Carolina,2000,6,50005,138053
South Carolina,2002,1,127562,0
South Carolina,2002,2,144149,0
South Carolina,2002,3,119644,55743
South Carolina,2002,4,122422,52635
South Carolina,2002,5,0,121912
South Carolina,2002,6,55760,116586
South Carolina,2004,1,186448,0
South Carolina,2004,2,181862,93249
South Carolina,2004,3,191052,0
South Carolina,2004,4,188795,78376
South Carolina,2004,5,89568,152867
South Carolina,2004,6,79600,161987
South Carolina,2006,1,115766,73218
South Carolina,2006,2,127811,76090
South Carolina,2006,3,111882,66039
South Carolina,2006,4,115553,57490
South Carolina,2006,5,75422,99669
South Carolina,2006,6,53181,100213
South Carolina,2008,1,177540,163724
South Carolina,2008,2,184583,158627
South Carolina,2008,3,186799,101724
South Carolina,2008,4,184440,113291
South Carolina,2008,5,113282,188785
South Carolina,2008,6,93059,193378
South Carolina,2010,1,152755,67008
South Carolina,2010,2,138861,113625
South Carolina,2010,3,126235,73095
South Carolina,2010,4,137586,62438
South Carolina,2010,5,125834,102296
South Carolina,2010,6,72661,125459
South Carolina,2012,1,179908,103557
South Carolina,2012,2,196116,0
South Carolina,2012,3,169512,84735
South Carolina,2012,4,173201,89964
South Carolina,2012,5,154324,123443
South Carolina,2012,6,0,218717
South Carolina,2012,7,153068,122389
South Carolina,2014,1,119392,0
South Carolina,2014,2,121649,68719
South Carolina,2014,3,116741,47181
South Carolina,2014,4,126452,0
South Carolina,2014,5,103078,71985
South Carolina,2014,6,44311,125747
South Carolina,2014,7,102833,68576
South Dakota,2000,1,231083,78321
South Dakota,2002,1,180023,153656
South Dakota,2004,1,178823,207837
South Dakota,2006,1,97864,230468
South Dakota,2008,1,122966,256041
South Dakota,2010,1,153703,146589
South Dakota,2012,1,207640,153789
South Dakota,2014,1,183834,92485
Tennessee,2000,1,157828,0
Tennessee,2000,2,187154,0
Tennessee,2000,3,139840,75785
Tennessee,2000,4,133622,67165
Tennessee,2000,5,50386,149277
Tennessee,2000,6,97169,168861
Tennessee,2000,7,171056,71587
Tennessee,2000,8,54929,143127
Tennessee,2000,9,0,143298
Tennessee,2002,1,127300,0
Tennessee,2002,2,146887,37035
Tennessee,2002,3,112254,58824
Tennessee,2002,4,85680,95989
Tennessee,2002,5,56825,108903
Tennessee,2002,6,57401,117034
Tennessee,2002,7,138314,51790
Tennessee,2002,8,45853,117811
Tennessee,2002,9,0,120904
Tennessee,2004,1,172543,56361
Tennessee,2004,2,215795,52155
Tennessee,2004,3,166154,84295
Tennessee,2004,4,109993,138459
Tennessee,2004,5,74978,168970
Tennessee,2004,6,87523,167448
Tennessee,2004,7,232404,0
Tennessee,2004,8,59853,173623
Tennessee,2004,9,41578,190648
Tennessee,2006,1,108336,65538
Tennessee,2006,2,157095,45025
Tennessee,2006,3,130791,68324
Tennessee,2006,4,62449,123666
Tennessee,2006,5,49702,122919
Tennessee,2006,6,60392,129069
Tennessee,2006,7,152288,73369
Tennessee,2006,8,47492,129610
Tennessee,2006,9,31002,103341
Tennessee,2008,1,168343,57525
Tennessee,2008,2,227120,63639
Tennessee,2008,3,184964,73059
Tennessee,2008,4,94447,146776
Tennessee,2008,5,85471,181467
Tennessee,2008,6,0,194264
Tennessee,2008,7,217332,99549
Tennessee,2008,8,0,180465
Tennessee,2008,9,0,198798
Tennessee,2010,1,123006,26045
Tennessee,2010,2,141796,25400
Tennessee,2010,3,92032,45387
Tennessee,2010,4,103969,70254
Tennessee,2010,5,74204,99162
Tennessee,2010,6,128517,56145
Tennessee,2010,7,158916,54347
Tennessee,2010,8,98759,64960
Tennessee,2010,9,33879,99827
Tennessee,2012,1,182252,47663
Tennessee,2012,2,196894,54522
Tennessee,2012,3,157830,91094
Tennessee,2012,4,128568,102022
Tennessee,2012,5,86240,171621
Tennessee,2012,6,184383,0
Tennessee,2012,7,182730,61679
Tennessee,2012,8,190923,79490
Tennessee,2012,9,59742,188422
Tennessee,2014,1,115533,0
Tennessee,2014,2,120883,37612
Tennessee,2014,3,97344,53983
Tennessee,2014,4,84815,51357
Tennessee,2014,5,55078,96148
Tennessee,2014,6,115231,37232
Tennessee,2014,7,110534,42280
Tennessee,2014,8,122255,42433
Tennessee,2014,9,27173,87376
Texas,2000,1,91912,118157
Texas,2000,2,0,162891
Texas,2000,3,187486,67233
Texas,2000,4,91574,145887
Texas,2000,5,100487,82629
Texas,2000,6,222685,0
Texas,2000,7,183712,60694
Texas,2000,8,233848,0
Texas,2000,9,87165,130143
Texas,2000,10,0,203628
Texas,2000,11,85546,105782
Texas,2000,12,117739,67612
Texas,2000,13,117995,54343
Texas,2000,14,137370,92689
Texas,2000,15,0,106570
Texas,2000,16,40921,92649
Texas,2000,17,72535,120670
Texas,2000,18,38191,131857
Texas,2000,19,170319,0
Texas,2000,20,0,107487
Texas,2000,21,251049,73326
Texas,2000,22,154662,92645
Texas,2000,23,119679,78274
Texas,2000,24,61235,103152
Texas,2000,25,68010,106112
Texas,2000,26,214025,75601
Texas,2000,27,54660,102088
Texas,2000,28,0,123104
Texas,2000,29,29606,84665
Texas,2000,30,0,109163
Texas,2002,1,66654,86384
Texas,2002,2,53656,85492
Texas,2002,3,113974,37503
Texas,2002,4,67939,97304
Texas,2002,5,81439,56330
Texas,2002,6,115396,45404
Texas,2002,7,96795,0
Texas,2002,8,140575,0
Texas,2002,9,59635,86710
Texas,2002,10,0,114428
Texas,2002,11,68236,74678
Texas,2002,12,121208,0
Texas,2002,13,119401,31218
Texas,2002,14,102905,48224
Texas,2002,15,0,66311
Texas,2002,16,0,72383
Texas,2002,17,77622,84136
Texas,2002,18,27980,99161
Texas,2002,19,117092,0
Texas,2002,20,0,68685
Texas,2002,21,161836,56206
Texas,2002,22,100499,55716
Texas,2002,23,77573,71067
Texas,2002,24,38332,73002
Texas,2002,25,50041,63590
Texas,2002,26,123195,37485
Texas,2002,27,41004,68559
Texas,2002,28,26973,71393
Texas,2002,29,0,55760
Texas,2002,30,28981,88980
Texas,2002,31,111556,44183
Texas,2002,32,100226,44886
Texas,2004,1,157068,96281
Texas,2004,2,139951,108156
Texas,2004,3,180099,0
Texas,2004,4,182866,81585
Texas,2004,5,148816,75911
Texas,2004,6,168767,83609
Texas,2004,7,175440,91126
Texas,2004,8,179599,77324
Texas,2004,9,42132,114462
Texas,2004,10,182113,0
Texas,2004,11,177291,50339
Texas,2004,12,173222,66316
Texas,2004,13,189448,0
Texas,2004,14,173668,0
Texas,2004,15,67917,96089
Texas,2004,16,49972,108577
Texas,2004,17,116049,125309
Texas,2004,18,0,136018
Texas,2004,19,136459,93531
Texas,2004,20,54976,112480
Texas,2004,21,209774,121129
Texas,2004,22,150386,112034
Texas,2004,23,170716,72480
Texas,2004,24,154435,82599
Texas,2004,25,49252,108309
Texas,2004,26,180519,89809
Texas,2004,27,61955,112081
Texas,2004,28,69538,106323
Texas,2004,29,0,78256
Texas,2004,30,0,144513
Texas,2004,31,160247,80292
Texas,2004,32,109859,89030
Texas,2006,1,104099,46303
Texas,2006,2,90490,45080
Texas,2006,3,88690,49529
Texas,2006,4,106495,55278
Texas,2006,5,88478,50983
Texas,2006,6,91927,56369
Texas,2006,7,99318,64514
Texas,2006,8,105665,51393
Texas,2006,9,0,60253
Texas,2006,10,97726,71415
Texas,2006,11,107268,0
Texas,2006,12,98371,45676
Texas,2006,13,108107,33460
Texas,2006,14,94380,62429
Texas,2006,15,26751,43236
Texas,2006,16,0,61116
Texas,2006,17,64142,92478
Texas,2006,18,16448,65936
Texas,2006,19,94785,41676
Texas,2006,20,0,68348
Texas,2006,21,122486,68312
Texas,2006,22,61938,76775
Texas,2006,23,32217,38256
Texas,2006,24,83835,52075
Texas,2006,25,42975,109911
Texas,2006,26,94219,58271
Texas,2006,27,42538,62058
Texas,2006,28,0,68372
Texas,2006,29,12347,37174
Texas,2006,30,17850,81348
Texas,2006,31,90869,60293
Texas,2006,32,71461,52269
Texas,2008,1,189012,0
Texas,2008,2,175101,0
Texas,2008,3,170742,108693
Texas,2008,4,206906,88067
Texas,2008,5,162894,0
Texas,2008,6,174008,99919
Texas,2008,7,162635,123242
Texas,2008,8,207128,70758
Texas,2008,9,0,143868
Texas,2008,10,179493,143719
Texas,2008,11,189625,0
Texas,2008,12,181662,82250
Texas,2008,13,180078,51841
Texas,2008,14,191293,0
Texas,2008,15,52303,107578
Texas,2008,16,0,130375
Texas,2008,17,115581,134592
Texas,2008,18,39095,148617
Texas,2008,19,168501,58030
Texas,2008,20,44585,127298
Texas,2008,21,243471,0
Texas,2008,22,161996,140160
Texas,2008,23,100799,134090
Texas,2008,24,151434,111089
Texas,2008,25,88693,191755
Texas,2008,26,195181,118167
Texas,2008,27,69458,104864
Texas,2008,28,52524,123494
Texas,2008,29,25512,79718
Texas,2008,30,32361,168249
Texas,2008,31,175563,106559
Texas,2008,32,116283,82406
Texas,2010,1,129398,0
Texas,2010,2,130020,0
Texas,2010,3,101180,47848
Texas,2010,4,136338,40975
Texas,2010,5,106742,41649
Texas,2010,6,107140,50717
Texas,2010,7,143655,0
Texas,2010,8,161417,34694
Texas,2010,9,24201,80107
Texas,2010,10,144980,74086
Texas,2010,11,125581,23989
Texas,2010,12,109882,38434
Texas,2010,13,113201,0
Texas,2010,14,140623,44431
Texas,2010,15,39964,53546
Texas,2010,16,31051,49301
Texas,2010,17,106696,63138
Texas,2010,18,33067,85108
Texas,2010,19,106059,25984
Texas,2010,20,31757,58645
Texas,2010,21,162924,65927
Texas,2010,22,140537,62082
Texas,2010,23,74853,67348
Texas,2010,24,100078,0
Texas,2010,25,84849,99967
Texas,2010,26,120984,55385
Texas,2010,27,51001,50226
Texas,2010,28,46740,62773
Texas,2010,29,22825,43257
Texas,2010,30,24668,86322
Texas,2010,31,126384,0
Texas,2010,32,79433,44258
Texas,2012,1,178322,67222
Texas,2012,2,159664,80512
Texas,2012,3,187180,0
Texas,2012,4,182679,60214
Texas,2012,5,134091,69178
Texas,2012,6,145019,98053
Texas,2012,7,142793,85553
Texas,2012,8,194043,51051
Texas,2012,9,36139,144075
Texas,2012,10,159783,95710
Texas,2012,11,177742,41970
Texas,2012,12,175649,66080
Texas,2012,13,187775,0
Texas,2012,14,131460,109697
Texas,2012,15,54056,89296
Texas,2012,16,51043,101403
Texas,2012,17,143284,0
Texas,2012,18,44015,146223
Texas,2012,19,163239,0
Texas,2012,20,62376,119032
Texas,2012,21,187015,109326
Texas,2012,22,160668,80203
Texas,2012,23,87547,96676
Texas,2012,24,148586,87645
Texas,2012,25,154245,98827
Texas,2012,26,176642,74237
Texas,2012,27,120684,83395
Texas,2012,28,49309,112456
Texas,2012,29,0,86053
Texas,2012,30,41222,171059
Texas,2012,31,145348,82977
Texas,2012,32,146653,99288
Texas,2012,33,30252,85114
Texas,2012,34,52448,89606
Texas,2012,35,52894,105626
Texas,2012,36,165405,62143
Texas,2014,1,115084,33476
Texas,2014,2,101936,44462
Texas,2014,3,113404,0
Texas,2014,4,115085,0
Texas,2014,5,88998,0
Texas,2014,6,92334,55027
Texas,2014,7,90606,49478
Texas,2014,8,125066,0
Texas,2014,9,0,78109
Texas,2014,10,109726,60243
Texas,2014,11,107939,0
Texas,2014,12,113186,41757
Texas,2014,13,110842,16822
Texas,2014,14,90116,52545
Texas,2014,15,39016,51168
Texas,2014,16,21324,49338
Texas,2014,17,85807,43049
Texas,2014,18,26249,76097
Texas,2014,19,90160,21458
Texas,2014,20,0,66554
Texas,2014,21,135660,0
Texas,2014,22,100861,47844
Texas,2014,23,57459,55037
Texas,2014,24,93712,46548
Texas,2014,25,107120,64463
Texas,2014,26,116944,0
Texas,2014,27,83342,44152
Texas,2014,28,0,62508
Texas,2014,29,0,41321
Texas,2014,30,0,93041
Texas,2014,31,91607,45715
Texas,2014,32,96495,55325
Texas,2014,33,0,43769
Texas,2014,34,30811,47503
Texas,2014,35,32040,60124
Texas,2014,36,101663,29543
Utah,2000,1,180591,71229
Utah,2000,2,107114,145021
Utah,2000,3,138943,88547
Utah,2002,1,109265,66104
Utah,2002,2,109123,110764
Utah,2002,3,103598,44533
Utah,2004,1,199615,85630
Utah,2004,2,147778,187250
Utah,2004,3,173010,88748
Utah,2006,1,112546,57922
Utah,2006,2,84234,133231
Utah,2006,3,95455,53330
Utah,2008,1,196799,92469
Utah,2008,2,120083,220666
Utah,2008,3,187035,80626
Utah,2010,1,135247,46765
Utah,2010,2,116001,127151
Utah,2010,3,139721,44320
Utah,2012,1,175487,60611
Utah,2012,2,154523,83176
Utah,2012,3,198828,60719
Utah,2012,4,119035,119803
Utah,2014,1,84231,36422
Utah,2014,2,88915,47585
Utah,2014,3,102952,32059
Utah,2014,4,74936,67425
Vermont,2000,1,51977,211036
Vermont,2002,1,72813,144880
Vermont,2004,1,74271,227458
Vermont,2006,1,117023,139815
Vermont,2008,1,0,248203
Vermont,2010,1,76403,154006
Vermont,2012,1,67543,208600
Vermont,2014,1,59432,123349
Virginia,2000,1,151344,97399
Virginia,2000,2,97856,90328
Virginia,2000,3,0,137527
Virginia,2000,4,0,189787
Virginia,2000,5,143312,65387
Virginia,2000,6,153338,0
Virginia,2000,7,192652,94935
Virginia,2000,8,88262,164178
Virginia,2000,9,59335,137488
Virginia,2000,10,238817,0
Virginia,2000,11,150395,83455
Virginia,2002,1,113168,0
Virginia,2002,2,103807,0
Virginia,2002,3,0,87521
Virginia,2002,4,108733,0
Virginia,2002,5,95360,54805
Virginia,2002,6,105530,0
Virginia,2002,7,113658,49854
Virginia,2002,8,64121,102759
Virginia,2002,9,52076,100075
Virginia,2002,10,115917,45464
Virginia,2002,11,135379,0
Virginia,2004,1,225071,0
Virginia,2004,2,132946,108180
Virginia,2004,3,70194,159373
Virginia,2004,4,182444,100413
Virginia,2004,5,172431,98237
Virginia,2004,6,206560,0
Virginia,2004,7,230765,0
Virginia,2004,8,106231,171986
Virginia,2004,9,98499,150039
Virginia,2004,10,205982,116654
Virginia,2004,11,186299,118305
Virginia,2006,1,143889,81083
Virginia,2006,2,88777,83901
Virginia,2006,3,0,133546
Virginia,2006,4,150967,0
Virginia,2006,5,125370,84682
Virginia,2006,6,153187,0
Virginia,2006,7,163706,88206
Virginia,2006,8,66639,144700
Virginia,2006,9,61574,129705
Virginia,2006,10,138213,98769
Virginia,2006,11,130468,102511
Virginia,2008,1,203839,150432
Virginia,2008,2,128486,141857
Virginia,2008,3,0,239911
Virginia,2008,4,199075,135041
Virginia,2008,5,158083,158810
Virginia,2008,6,192350,114367
Virginia,2008,7,233531,138123
Virginia,2008,8,97425,222986
Virginia,2008,9,0,207306
Virginia,2008,10,223140,147357
Virginia,2008,11,154758,196598
Virginia,2010,1,135564,73824
Virginia,2010,2,88340,70591
Virginia,2010,3,44553,114754
Virginia,2010,4,123659,74298
Virginia,2010,5,119560,110562
Virginia,2010,6,127487,0
Virginia,2010,7,138209,79616
Virginia,2010,8,71145,116404
Virginia,2010,9,95726,86743
Virginia,2010,10,131116,72604
Virginia,2010,11,110739,111720
Virginia,2012,1,200845,147036
Virginia,2012,2,166231,142548
Virginia,2012,3,58931,259199
Virginia,2012,4,199292,150190
Virginia,2012,5,193009,149214
Virginia,2012,6,211278,111949
Virginia,2012,7,222983,158012
Virginia,2012,8,107370,226847
Virginia,2012,9,184882,116400
Virginia,2012,10,214038,142024
